product_id,product_name,product_name_en,category_l1,category_l2,category_l3,brand,supplier_id,cost_price,list_price,current_price,stock_quantity,product_status,launch_date,description,weight_g,dimensions
PRD-FSH-00103,ショルダーバッグ,Shoulder Bag,ファッション,アクセサリー,バッグ,ElegantStyle Original,SUP-00017,7160.96,24211.3,22993.87,325,discontinued,2024-09-02,上質な素材とデザインにこだわったバッグ。ショルダーバッグは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1141,M
PRD-FSH-00104,ハンドバッグ,Tote Bag,ファッション,アクセサリー,バッグ,ElegantStyle Original,SUP-00004,9997.85,20008.95,14329.14,219,active,2020-03-29,上質な素材とデザインにこだわったバッグ。ハンドバッグは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,104,S
PRD-FSH-00105,リュックサック,Shoulder Bag,ファッション,アクセサリー,バッグ,CasualMode Original,SUP-00023,1343.01,3702.51,2975.38,384,active,2020-03-30,上質な素材とデザインにこだわったバッグ。リュックサックは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1214,XL
PRD-FSH-00106,ショルダーバッグ,Tote Bag,ファッション,アクセサリー,バッグ,ElegantStyle Original,SUP-00012,9045.45,27336.5,26238.04,401,active,2021-03-25,上質な素材とデザインにこだわったバッグ。ショルダーバッグは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1293,M
PRD-FSH-00107,ハンドバッグ,Handbag,ファッション,アクセサリー,バッグ,ElegantStyle Original,SUP-00021,4708.68,14789.63,13374.52,330,active,2024-02-26,上質な素材とデザインにこだわったバッグ。ハンドバッグは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,266,L
PRD-FSH-00108,ショルダーバッグ,Tote Bag,ファッション,アクセサリー,バッグ,PremiumFashion Original,SUP-00023,3381.17,8258.37,7462.23,179,active,2023-02-12,上質な素材とデザインにこだわったバッグ。ショルダーバッグは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,604,L
PRD-FSH-00109,二つ折り財布,Bifold Wallet,ファッション,アクセサリー,財布,CasualMode Original,SUP-00002,4717.92,15061.39,14344.69,330,active,2021-05-05,上質な素材とデザインにこだわった財布。二つ折り財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,193,Free
PRD-FSH-00110,長財布,Bifold Wallet,ファッション,アクセサリー,財布,StyleCraft Original,SUP-00044,13005.9,39891.67,37925.28,12,active,2022-04-16,上質な素材とデザインにこだわった財布。長財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1108,M
PRD-FSH-00111,長財布,Bifold Wallet,ファッション,アクセサリー,財布,StyleCraft Original,SUP-00036,9558.64,24836.6,21008.67,277,active,2023-07-14,上質な素材とデザインにこだわった財布。長財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,307,XL
PRD-FSH-00112,カードケース,Card Case,ファッション,アクセサリー,財布,ElegantStyle Original,SUP-00042,5111.91,17030.89,15872.26,233,active,2020-06-14,上質な素材とデザインにこだわった財布。カードケースは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,308,S
PRD-FSH-00113,長財布,Coin Case,ファッション,アクセサリー,財布,CasualMode Original,SUP-00004,5633.96,11757.05,8465.93,365,active,2020-05-09,上質な素材とデザインにこだわった財布。長財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1193,L
PRD-FSH-00114,二つ折り財布,Bifold Wallet,ファッション,アクセサリー,財布,ElegantStyle Original,SUP-00011,2348.07,6661.19,6260.92,409,active,2022-12-15,上質な素材とデザインにこだわった財布。二つ折り財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,117,S
PRD-FSH-00115,コインケース,Bifold Wallet,ファッション,アクセサリー,財布,StyleCraft Original,SUP-00043,6245.46,21074.08,15210.93,368,active,2020-04-13,上質な素材とデザインにこだわった財布。コインケースは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,911,Free
PRD-FSH-00116,カードケース,Bifold Wallet,ファッション,アクセサリー,財布,StyleCraft Original,SUP-00050,8361.67,26022.47,20089.09,443,active,2021-11-15,上質な素材とデザインにこだわった財布。カードケースは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,660,S
PRD-FSH-00117,長財布,Coin Case,ファッション,アクセサリー,財布,ElegantStyle Original,SUP-00033,6686.25,22580.76,19540.54,217,active,2022-12-23,上質な素材とデザインにこだわった財布。長財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1233,Free
PRD-FSH-00118,カードケース,Long Wallet,ファッション,アクセサリー,財布,ElegantStyle Original,SUP-00026,11058.18,35382.29,29217.38,218,active,2024-11-03,上質な素材とデザインにこだわった財布。カードケースは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,282,M
PRD-FSH-00119,カードケース,Long Wallet,ファッション,アクセサリー,財布,UrbanWear Original,SUP-00041,12788.4,43686.49,34164.33,338,active,2022-07-02,上質な素材とデザインにこだわった財布。カードケースは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,265,Free
PRD-FSH-00120,長財布,Long Wallet,ファッション,アクセサリー,財布,CasualMode Original,SUP-00037,12744.73,27982.99,25816.1,265,discontinued,2022-06-25,上質な素材とデザインにこだわった財布。長財布は、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,265,M
PRD-FSH-00121,メッシュベルト,Leather Belt,ファッション,アクセサリー,ベルト,PremiumFashion Original,SUP-00036,11901.86,37834.2,34534.42,281,active,2023-10-06,上質な素材とデザインにこだわったベルト。メッシュベルトは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,211,M
PRD-FSH-00122,レザーベルト,Leather Belt,ファッション,アクセサリー,ベルト,PremiumFashion Original,SUP-00017,12866.87,28821.8,27657.3,294,active,2020-05-03,上質な素材とデザインにこだわったベルト。レザーベルトは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,704,XL
PRD-FSH-00123,メッシュベルト,Mesh Belt,ファッション,アクセサリー,ベルト,UrbanWear Original,SUP-00039,12007.47,40400.72,38158.91,273,active,2024-05-03,上質な素材とデザインにこだわったベルト。メッシュベルトは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,873,XL
PRD-FSH-00124,レザーベルト,Business Belt,ファッション,アクセサリー,ベルト,UrbanWear Original,SUP-00028,834.41,2832.1,2287.96,309,active,2020-01-18,上質な素材とデザインにこだわったベルト。レザーベルトは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1388,S
PRD-FSH-00125,レザーベルト,Mesh Belt,ファッション,アクセサリー,ベルト,StyleCraft Original,SUP-00040,12005.83,31580.63,27567.92,182,active,2023-03-16,上質な素材とデザインにこだわったベルト。レザーベルトは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1285,XL
PRD-FSH-00126,カジュアルベルト,Business Belt,ファッション,アクセサリー,ベルト,PremiumFashion Original,SUP-00019,1483.43,4801.31,4380.85,367,discontinued,2022-11-28,上質な素材とデザインにこだわったベルト。カジュアルベルトは、様々なシーンで活躍するファッションアイテムです。着心地の良さと耐久性を兼ね備えています。,1462,XL
